content,name
"蔡佩池：,我明白了，你就这么巧出去做个头型，就正好遇到了老单。,史策：,对呀。,蔡佩池：,老上单就特别好心地帮你把东西拿过来，而且还轻车熟路地给你放到了卧室。,史策：,是啊。,蔡佩池：,对不对？我信了。,单冠朝：,老史。,史策：,老单。,单冠朝：,洗手间下水道又堵了。,史策：,那不一直都那样吗？,单冠朝：,我又给你捅开了。,史策：,谢谢你。,单冠朝：,行了，中文台词网差不多我先撤了。,史策：,好。,单冠朝：,老蔡，改天咱们一起吃个饭，今天，不太合适，我就先撤。,蔡佩池：,别别别，走啥呀？人来都来了，留这儿呗。,单冠朝：,不合适吧。,蔡佩池：,没啥不合适的，老同学见面了，那不得有很多话要说吗？,单冠朝：,不太好。,蔡佩池：,有啥不太好的？老婆孩子又不着急等你回家，留这儿吧。,史策：,老单，来都来了，坐会儿呗。,单冠朝：,那也行，给我挂起来。,史策：,好嘞。,单冠朝：,老蔡，你说，咱们仨这种关系，我这不觉得尴尬吗？没想到你。",今夜现场秀小品《前任男友》台词剧本
"修睿：,孩子学习成绩咋样，你不知道。完了你心里找人办入学。,乔杉：,不是，我家在读书这一块，压根就没有这个基因。,修睿：,乔杉，你是太有思想了你呀。,乔杉：,找人啊？,修睿：,找啥人。我给你查查孩子成绩。,乔杉：,这扒拉哪去了？,修睿：,孩子叫啥名来着？,乔杉：,乔小杉。,修睿：,乔小杉。,乔杉：,就那个就那个就那个。,修睿：,那个字念彬，乔小彬。,乔杉：,就我这么多年，我就这么一直叫着。,修睿：,我是服你了。,乔杉：,考多少分？,修睿：,乔小彬是你儿子？,乔杉：,对啊。,修睿：,全县第一乔小彬是你儿子？,乔杉：,你看我说啥来着？全县倒第一吧。他能有这基因？,修睿：,正数第一。,乔杉：,不可能。,修睿：,你自己看。,乔杉：,你给我看。你还能使起,修睿：,你关注点能不能放在正事上啊？,乔杉：,不是，修老师，修老师，修老师，你别生气，你别生气，我看一眼，我再看一眼。乔小彬，全县第一。哎哟我的妈呀，我儿子全县第一，那就是说我不用找人了呗。是不是？,修睿：,找啥人？都得为你高兴。,乔杉：,哎呀，太好了。修老师，中文台词网我谢谢你啊。,修睿：,你谢我啥呀？那是你儿子自己考上的，得谢谢你儿子。,乔杉：,不是，我不是替我儿子谢谢你，我是替我自己谢谢你，因为吧，你今天这番话，让我明白了，这钱不是万能的，咱做人只要踏踏实实，一步一个脚印，是不是？咱自己有本事，为啥非得找人啊，是不是？,修睿：,乔杉，你算说对了。,孙欣博：,杉哥，杉哥，杉哥，海参给你截获回来了。,乔杉：,今天修老师已经教会我了，知道不？做人一定要亲力亲为，这次我自己把海参放了，我自己捞，好不好？,修睿：,话糙理不糙，你算是明白这个道理，人真得靠自己。我刚才说那句话叫什么来着？,乔杉：,你别吵吵，我记着呢，我记着呢。授人，授人骑驴，他去打渔。,修睿：,没有驴。,乔杉：,修老师，修老师。瞅啥，赶紧抢救。,孙欣博：,后厨，把案板子腾出来抢救修老师，求救完了放生。,乔杉：,胡说，这次不放生，快点。修老师。,孙欣博：,修老师，修老师。",乔杉修睿小品《老同学》台词剧本
"潘长江：,般配不般配并不重要，你暗恋婷婷十年，我暗恋你阿姨整整二十年，不敢表白，后来坐船走了，完了我就跳海里去追她，是你阿姨把我捞上来的，她救了我，我留住了她。,蔡明：,嗯，这一留就是四十年，别看你叔叔长得小小的，在我心里他就是大大的港湾。,贾冰：,漂亮，您这辈子可值了，我的李易峰叔叔，阿姨那我现在该咋办呢？,蔡明：,爱情保鲜靠表白，爱她就要说出来。,贾冰：,行。,蔡明：,说，说。,贾冰：,喂婷婷，我想跟你说句话，我想说我爱，哎呀妈呀。,潘长江：,快快，拿来给我说，给我。那个婷婷，我跟你说，我是谁？我是陶正他爸爸。,贾冰：,啥时候定的你这是？,潘长江：,那个陶正的意思就，老伴儿你说。,蔡明：,我怎么，婷婷我是陶正的奶奶，这样真实一点，真实一点，陶正想对你说这话得自己讲的。,贾冰：,不要不要，说不出口。,蔡明：,陶正，他在墙上呢中文台词网，没事了没事了，他说祝你在那边找一个爱你的，疼你的，挂掉了。,贾冰：,别挂别挂，婷婷我爱你。,（通话中）婷婷：你再说一遍。,蔡明：,说呀，说呀。,潘长江：,说呀，说。,贾冰：,婷婷，我爱你。（背景音乐《勇气》）我终于说出来了，谢谢爸爸，谢谢奶奶，你们二老讲得太对了。,蔡明：,对吧？爱情保鲜靠表白。,潘长江：,一起来，爱她就要说出来。,蔡明、潘长江、贾冰：,漂亮。",潘长江蔡明贾冰小品《学车》台词剧本
"弟弟：,大家好，谢谢大家，在这呢我先祝大家阖家欢乐，万事如意，千万别惹老婆生气，惹老婆生气的后果很严重，给位您看看，这就是我媳妇抽的，都抽红了，日子没法过了，得找我姐夫和我姐好好研究研究，以后可怎么办呢这个。,姐夫：,哎，我说媳妇，这个你弟弟跟你弟妹怎么打起来了，我记得前两天咱俩吵架的时候，他们劝咱劝的挺好。,姐姐：,对啊，那不劝完咱俩，回去就吵起来了吗。,姐夫：,咱俩也刚好没两天，今天咱劝他们，就一个要求，别把咱俩劝打起来。,姐姐：,你放心中文台词网，肯定打不起来。,姐夫：,老婆，你今天真漂亮。,姐姐：,快走，老半天了。,姐夫：,弟弟。,弟弟：,姐夫。,姐夫：,弟弟。,弟弟：,姐夫。,姐夫：,弟弟。,弟弟：,姐夫。,姐夫：,弟弟。,弟弟：,姐。,姐夫：,回来，多大岁数了见你姐还抱抱。哎呦，我弟弟讲究了，出门还打腮红啊！,弟弟：,这是腮红吗这个，这让你弟妹抽的呀，薅着头发抽嘴巴子。,姐夫：,这个，我记得前两天，你们两口子劝我的时候，不是说了吗，夫妻之间是床头打架床尾和，根本就没有隔夜仇啊！,弟弟：,是啊，我就怕就隔夜仇啊，四宿没睡觉了，姐夫，我困。",刘骥小品《谁劝谁》台词剧本
"马丽：,小宁，那你为什么不告诉我呢？,王宁：,你不是一直嫌我不浪漫吗，我就想给你个惊喜，本来我想送你一个美丽的童话，没想到你给我找个扭伤的大胯回来，阿丽，你说得对，爱一个人就希望她过得好，不管结果怎么样，这个车就算是我送你俩的礼物吧。,马丽：,不是，小宁。,张子栋：,惊喜！来，阿丽，击下掌，你看给他吓的，眼泪都流出来了。我跟你说啊，我和阿丽两个吧，逗你玩呢。,王宁：,阿丽，怎么回事？,马丽：,我这不是半年都找不着你吗，问你干啥你也不说，我实在没招了，我就找我的男闺蜜栋栋，让他帮我一起气气你。,王宁：,什么？什么男闺蜜？从哪儿整来的男闺蜜？我咋不知道呢？,张子栋：,充话费送的。,马丽：,别听他的，抽奖抽的。中文台词网小宁，我就是想气气你，看看你到底还在不在乎我。,马丽：,我不在乎你，还能在乎那个大胯呀。,马丽：,小宁，谢谢，（音乐，张子栋伴舞）两个人在一起过的呢是日子，不是物质，所以咱把这车退了吧，这钱咱留手里，好好过日子。（马丽、王宁拥抱）,王宁：,不是，音乐都停了，你自己在那儿拧搭啥呢？,张子栋：,你俩别管我，先把车退了吧。,马丽：,你快打电话，把车退了，快点儿。,于洋：,哎呦，小姐，小姐，小姐，这个充好了，加满了。,马丽：,谢谢谢谢。,于洋：,不客气，不客气。,王宁：,（打电话）,于洋：,（电话响）哎。,王宁：,喂，不好意思，我是在网上买你车的那个人，那车我现在不想要了，你能不能给我退了？,于洋：,怎么的呢？我那车挺好的呀。,王宁：,不是，你那车有毛病。,于洋：,我这车哪有毛病。,王宁：,不是，你那车。,（二人扭头看见对方）,王宁：,喂。,于洋：,喂，你告诉告诉我，我那车哪有毛病？我费劲准备了半天。,马丽：,（掰住于洋手指头）你跟谁俩呢？说话就说话，动什么手啊。,王宁：,你再点我一下试试。,马丽：,对不对呀，对不对呀。,于洋：,对。,马丽：,对了，听见没有。",开心麻花小品占便宜《祝你幸福》台词（马丽王宁张子栋）
"贾旭明：,谢谢大家热情的掌声。,张康：,感谢各位。,贾旭明：,非常高兴来到《不信你不笑》。,张康：,对。,贾旭明：,听说我今天挑战难度非常高。,张康：,是吗？,贾旭明：,要逗乐咱们驯狗师，我听说是。,张康：,对，驯狗师。,贾旭明：,那我还要再想办法。,张康：,想办法。,贾旭明：,今天我们不聊狗。,张康：,不聊狗。,贾旭明：,我们聊一聊梦想。,张康：,聊梦想也好事。,贾旭明：,人人都有梦想。,张康：,那当然，这比较宽泛。,贾旭明：,你小时候有什么梦想吗？,张康：,我小时候梦想简单，我小时候就想当一警察叔叔。,贾旭明：,实现了吗？,张康：,实现了一半。,贾旭明：,怎么一半呢？,张康：,我现在是个叔叔。,贾旭明：,瞧这点儿出息，我比你强多了。,张康：,是吗？,贾旭明：,我小时候也有自己的梦想。,张康：,给大伙赶紧说说，你小时候的梦想是什么？,贾旭明：,我小时候人生最大的梦想，就是拥有一个属于自己的后宫。,张康：,我的天哪，贾旭明可厉害。",贾旭明张康《神话故事》相声台词
"秦岚：,不是不是，咱看旁边的，贾玲妹妹。,郭德纲：,她怎么又成你妹妹了，她是我兄弟。,秦岚：,贾玲是女的。,郭德纲：,贾玲是女的呀中文台词网，以后我不跟她一块儿上洗手间了，太开心啦。,秦岚：,行了，别说那些导师们了。,郭德纲：,不理他们了啊。,秦岚：,咱们今天说点正事吧。,郭德纲：,咱们俩有正事吗？,秦岚：,咱俩没正事吗？,郭德纲：,要有正事敢情好了。,秦岚：,郭老师，今天是总决赛了。,郭德纲：,嗯。,秦岚：,我呢，想使出我的压轴好戏杀手锏。,郭德纲：,要出大招了，是吗？,秦岚：,嗯。,郭德纲：,打算干嘛呢？,秦岚：,我想跟您说相声啊。,郭德纲：,那别闹了啊，女孩儿不能说相声。,秦岚：,人贾玲还说相声呢。,郭德纲：,她也不是女孩啊。,秦岚：,这事今天要做实了，是吗。,郭德纲：,不是，姑娘最好别说相声。,秦岚：,别介呀，我就想跟您说相声，跟您说相声是我的梦想。,郭德纲：,谢谢您的抬爱，能力有限，教不了，教不了。,秦岚：,其实，郭老师，我跟你今天说实话吧，您看您多久没说相声啦。,郭德纲：,我这零零散散的也没少干呢这行。,秦岚：,您这些年都忙什么去了。,郭德纲：,净给他们当评委呢。",郭德纲秦岚《这个郭，岚不住》相声台词
"男演员,：,救命，杀人了。救命，杀人了，杀人了。,公主：,怎么办？怎么办？,男演员,公主，有我在。,杀手：,我去你的。,丫鬟：,公主，有我在。公主，我先走一步了。,孙涛：,住手，放开这个女孩。剑气，剑气，剑气。贱，非逼得我自己配音效。你？,公主：,你？,孙涛：,戈吧嘎吧嘎了吧爬爬公主。,公主：,将军，你是？,孙涛：,我是独孤孤独嘟咕噜嘟噜。,公主：,原来你就是独孤孤独嘟咕噜犊子呀。,孙涛：,我不是犊子，我是嘟噜。,导演：,停，停，怎么又错了，怎么又错了。,孙涛：,不是，导演，是她说错了。,导演：,焉焉姐，休息。你，你死的就不对，助理，死一下。看见没有，这才叫表演，起来吧。,孙涛：,导演，摔晕了。,导演：,抬下去。,孙涛：,导演，太欺负人了吧，中文台词网她错了词了，说我们，你觉得这样。,导演：,别说话，我这是保护你，咱们这部戏的投资是她干爹。她要是发火了，别说你，连我都得让她炒了。,孙涛：,谢谢导演，谢谢你。,导演：,小红。,小红：,干吗呀。,导演：,叫姐拍戏。,小红：,姐。,公主：,开饭了？,小红：,没开饭，拍戏了。,公主：,拍什么拍呀，你俩下去，导演，这戏还能不能拍了？,导演：,怎么就不能拍，二位大腕，我把这场戏再从头到尾，详详细细给你们两个讲一遍。你是一位公主，因为逃难来到这儿来了，你是一位将军，为了救她，来到了这个小山村。你，戈吧嘎吧嘎了吧爬爬公主，你是，我是独孤孤独嘟咕噜嘟噜将军。你就是独孤孤独嘟咕噜嘟噜将军。你怎么穿着百姓的衣服？是一位好心的老爹他救了我。快走，要不然他们会把你当成老百姓杀掉的。完了，明白了吗？,公主：,明白。",孙涛小品《这是怎么了》台词剧本
"欧弟：,（模仿周杰伦）欢迎来到最强销售达人盛典，本节目由厉害的金立,狄志杰：,销售的成功等于,金星：,我相信天道酬勤，努力就一定会有回报的。只要努力，人人都是销售达人。,欧弟：,说得对，掌声鼓励一下，金姐说得不错哦。,金星：,闭嘴。,欧弟：,我们今晚在这个评委席上面火药味很强，厉害了，到底我们今天销售达人是有哪三位出现呢？首先让我们欢迎第一位销售达人，欢迎。,宋少卿：,三位老师好，大家好，对不起，大家好，我叫宋少卿，台北来的，今年,狄志杰：,非常好，从这个例子可以看出来，你非常有销售的天分。,宋少卿：,谢谢谢谢。,金星：,再强的销售达人也需要后天的努力，中文台词网试错才能成功，这样吧，你就尝试着把你手上那个戒指卖出去吧，好吗？,宋少卿：,谢谢，看过来，看过来，电视机前面的观众朋友请看过来，我们公司的钻石绝对是世界上最低价的钻石，一般两克拉八心八箭的钻石，在外面要二十多万，我们公司二十万不用，十万不要，一万不可能，我们今天只要破盘价,狄志杰：,宋先生，做销售最重要的是激情，你讲的这么直白，谁会想买？拿出你的激情，,宋少卿：,你知道吗，你知道吗，我们钻石八心八箭你知道吗，你知道吗，我们钻石最便宜，你知道吗，你知道吗，我们公司破盘价，,狄志杰：,你的火力还没有全开，你现在的销售是没有灵魂的。",小品《销售达人》台词
"小宝：,亲爱的观众朋友们大家好。,大宝：,大家好。,小宝：,我叫小宝。,大宝：,我叫大宝。,小宝：,哎，等会儿，我要隆重地介绍你。,大宝：,隆重地介绍我，继续。,小宝：,从小妈妈喜欢我，老师同学也喜欢我，我在班里的成绩都是优，我跑得特别快，所以班上的同学都叫我小猎豹，谢谢。,大宝：,继续。,小宝：,大家应该都对我们两个有所了解了，我就不多介绍我们俩了。,大宝：,我先纠正一下，你这里根本没我，中文台词网跟我没关系。,小宝：,那我现在好好地介绍你。,大宝：,行。,小宝：,他是我的双胞胎哥哥，大宝，他最拿手的就是双簧。,大宝：,你这话我爱听，那咱们开始吧。,小宝：,哥哥，那我配合你，把你最拿手的双黄给大家演一演怎么样？,大宝：,好！,小宝：,你先自己化妆，我去给你拿凳子行吗？,大宝：,行。,小宝：,化好了吗？,大宝：,化好了。,小宝：,那咱们走，给大家看看帅不帅。",大宝小宝相声《双簧》台词——我为喜剧狂
"李佳丹：,您好，是龚先生吗？对对对，我是本次的导游，我姓贾，我叫贾星星。,龚浩川：,哎呀，抱歉啊，不好意思来晚了。,李佳丹：,没事，我们点名吧！,龚浩川：,好。,李佳丹：,点到人喊到。,龚浩川：,全团人都等我了？,李佳丹：,都等你呢全团。,龚浩川：,多不好意思，不好意思。,李佳丹：,龚浩川。,龚浩川：,到。,李佳丹：,好，人齐了，出发。,龚浩川：,不是，全团就我一个人呐中文台词网。,李佳丹：,先生您还不知道吧，您被评为我们的,VIP（贵宾），我们还送您一个新年礼物。,龚浩川：,啥礼物啊？,李佳丹：,中秋的月饼。,龚浩川：,不是，新年送中秋节月饼合适吗？,李佳丹：,您尝尝嘛。,龚浩川：,不用尝，肯定很硬，谢谢你啊。咱这到机场了吧，这机场人太多了，漂亮，你看。你好你好，好高兴，你看一看出来旅游的。为啥他们坐这座，你坐着这座，明白了，,VIP跟我一样。新年了，送你一个小礼物，中秋节的月饼。这飞机吧，就是咱坐那个呗。,李佳丹：,您看那翅膀。,龚浩川：,大气。,李佳丹：,您看那窗户。,龚浩川：,别致。,李佳丹：,您看那飞机整体漂亮不漂亮？,龚浩川：,太漂亮了。, ",廉价旅行小品《奇妙旅行》台词
"陈曦：,咱们不陌生了，都是老朋友。,金菲：,现场以及电视机前的观众朋友们，你们想健康长寿吗？你们想青春永驻吗？在这里，我向大家郑重承诺，吃我神药，绝对有效，如果无效，我把楼跳，不怕治不好，就怕你不来，如果你敢来，我就要你的命。,陈曦：,什么。,金菲：,我就治好你的病我就。,陈曦：,吓我一跳，不是，您是干嘛的？,金菲：,做个自我介绍，我是个内衣。,陈曦：,你是什么？,金菲：,内衣。,陈曦：,我是秋裤。,金菲：,你是,XXL的吧。,陈曦：,我跟你逗吗我。,金菲：,内衣不懂吗？,陈曦：,不懂啊。,金菲：,内科医生简称内医。,陈曦：,您是个大夫？,金菲：,可以这么认为。,陈曦：,那我们这是第七届喜剧幽默大赛，中文台词网这是表演，您是？,金菲：,我也来演出来了，给大伙演出啊，表演。,陈曦：,不是，你不是大夫吗？,金菲：,我具体的身份是医药演员。,陈曦：,医药演员？,金菲：,对，医药演员，可以鼓掌了，谢谢。,陈曦：,您毕业于哪个大学呀？,金菲：,我毕业于医科大大。,陈曦：,还有泡泡糖的事儿。,金菲：,医科大大就是依着你们可劲作，大不了给你治大学。, ",陈曦金菲《百变神医》相声台词
"姚澜：,哎小贝，对不起啊，是不是等我半天了？,小贝：,你怎么才来啊。,姚澜：,我接孩子去了。约我什么事啊？怎么约这了？,小贝：,我回头再跟你说吧。咱先拍张照片，来，来。,姚澜：,拍照干吗啊？,小贝：,一会儿再告诉你，咱先拍，看镜头，,！怎么样师傅？您帮我快点洗啊，哎谢谢。,姚澜：,快说，好端端的拍什么照啊？,小贝：,我回头再跟你说。,姚澜：,不行，现在就告诉我。,小贝：,我是想当做以后我们两个的订婚照。,姚澜：,别做梦了，谁要跟你订婚啊。我告诉你啊，我可一直，只把你当弟弟看待的。,小贝：,姐，我喜欢你你是知道的，我想娶你。,姚澜：,我不跟你说了啊，没空跟你这种小孩儿玩过家家。,小贝：,哎，你别老说我是小孩行不行啊？不就比你小十岁吗。,姚澜：,喂，我跟你说多少遍了，我们娘俩就剩这一套房子了。不是，你把它卖了我们娘俩住哪儿啊？,小贝：,孙子你还是不是人啊？你自己在外边找小三，老婆孩子都不要了，你还有脸惦记那套房？我告诉你姚澜要是不同意，你这套房就卖不了。",演员的诞生于明加《小丈夫》台词剧本（爱情三部曲）
"林依晨：,（哭）你看看他，真的是不知羞耻，连谎都懒得撒了，我还怎么过呀我？,蒋易：,不要哭，不要哭，来来，擦擦眼泪。,林依晨：,谢谢。,蒋易：,发生这种事情大家都不想的，结了婚的女人，离了婚还是可以重新开始的，不要哭，擦擦眼泪。,林依晨：,谢谢。,蒋易：,像这种渣男就应该甩了他，中文台词网我现在就帮你办离婚。,佟铭心：,谁让你碰我老婆了，又青，除了我，没有别的男人可以让你哭，如果真的有人让你哭，那么给你擦眼泪的人也一定是我。,蒋易：,行了行了，劝和了，走吧走吧，别离了。,佟铭心：,又青，我受不了只跟你做朋友。,林依晨：,我也是，我再也不要明明很爱你，却要故意说我不爱你。,佟铭心：,是吗。,蒋易：,假离婚这种事情，瞒得过一时，瞒不过一世，是扰乱我们社会秩序的，以后别再这样了。,佟铭心：,我知道了，我错了。,林依晨：,都怪李大仁，就跟你说假离婚这套行不通的，你偏偏这么固执。,佟铭心：,没关系，谁让你的记性不好，总是忘记人家的缺点。,林依晨：,谁叫你心胸狭窄，除了我以外，就装不下别人。,佟铭心：,那是。,蒋易：,秀恩爱去隔壁！,佟铭心、林依晨：,好的。",林依晨小品《我要离婚》台词（今夜百乐门）
"郭亮：,谢谢大家的掌声。,郭阳：,谢谢。,郭亮：,我们哥俩往台上一站，您各位都看出来了吧！,郭阳：,能看出来。,郭亮：,哥俩孪生兄弟。,郭阳：,双胞胎。,郭亮：,我是弟弟，我叫郭亮。郭是郭沫若的郭，中文台词网亮是歌声嘹亮的亮。,郭阳：,郭亮。,郭亮：,我旁边这位。,郭阳：,介绍我了。,郭亮：,这不是外人，这是我亲哥哥，他叫郭阳，郭跟我这个郭一样，阳是八面朝阳的八。,郭阳：,你等会，我叫郭八。,郭亮：,我哥哥郭八呀。,郭阳：,去。你哥哥才叫郭八呢。哎，不对不对不对，阳啊，阳。,郭亮：,讨厌。我哥哥阳八呀。,郭阳：,什么阳八呀。,郭亮：,不是我说，哥哥你这脑瓜也太慢了。,郭阳：,我这脑袋好使着呢。,郭亮：,你看一说这就不服气，当然了，他脑瓜慢这也有原因。,郭阳：,什么原因？,郭亮：,打小我们哥俩身体不好。,郭阳：,爱生病。, ",郭阳郭亮《大魔术师》相声台词
"主持人：,亲爱的朋友们，大家好！亲爱的朋友们，欢迎大家来到我们的网络医疗直播间。今天我们有幸请到了我们的医疗界的大师，牛教授，亲临我们的现场为大家做直播。来，让我们以热烈的掌声，有请我们的牛教授闪亮登场。,牛教授：,大家好。,主持人：,太好了，讨好了。,牛教授：,你好你好。,主持人：,您先坐，请坐。,牛教授：,好，谢谢。中文台词网太高兴了。,主持人：,好，今天呢，我们现在正式开始我们的直播内容，也就是我们今天要讨论的话题呢，就是健康与长寿，我们掌声有请我们的牛教授，为大家讲解。,牛教授：,谢谢。关于健康与长寿呢，这是大家非常关心的的问题，根据我团队长年的研究，一个人他的寿命到底有多长呢？结果很惊人，在自然的情况下，他应该活三百年，活到三百岁。,主持人：,三百岁哦。,牛教授：,对了。但是由于人类对地球的破坏，对他本身身体的破坏，抽烟喝酒乱吃东西，不买保健品，不锻炼身体，天天在家玩手机。,主持人：,你说的不是我吗？, ",小品《牛大夫现形记》台词剧本（不信你不笑）
"郭德纲：,谢谢，也就是看相声啊能这么喊，这样是芭蕾舞啊早给你们抬出去了，刚才是张鹤伦。,于谦：,对。,郭德纲：,郎鹤炎。,于谦：,俩。,郭德纲：,我俩徒弟，让他们下去休息一会儿。,于谦：,是。,郭德纲：,换上我们老哥俩来，我叫郭德纲，说相声的一个小学生。,于谦：,您客气。,郭德纲：,那么说我们两个人，就在这个行业里。,于谦：,你呀，先等一会儿。,郭德纲：,怎么了？,于谦：,不介绍我啊，那你往我这边比划一下干嘛呀！,郭德纲：,不用介绍。,于谦：,啊。,郭德纲：,没有不认识您的。,于谦：,都熟悉。,郭德纲：,于谦老师，合作那么多年了。,于谦：,是。,郭德纲：,我们哥俩好的跟一个人似的。,于谦：,关系不错。,郭德纲：,他爸爸就是我爸爸，他妈就是我妈。,于谦：,就这样。,郭德纲：,他媳妇，你们懂啊！,于谦：,谁懂，别往沟里带人家。,郭德纲：,好的就不能再好了。,于谦：,跟谁啊？,郭德纲：,就咱俩，这么大岁数了，不能瞎说啊。,于谦：,是。,郭德纲：,前天在这船上演了一场。,于谦：,对。,郭德纲：,今天又演一场。,于谦：,一共两场。,郭德纲：,这是游轮那，皇家马德里号。,于谦：,马德里号，踢足球呢这。,郭德纲：,皇家加勒比号。, ",郭德纲于谦《学生时代》相声台词
"主持人：,先生们，女士们，,ladys and 老少爷们们，晚上好。欢迎各位来到我们的第一届厨王争霸赛总决赛的现场，经过激烈的比拼，那最终有四位参赛选手，进入到了我们的总决赛当中。下面就让我们掌声有请出，今天的金牌品尝师，大郭。,大妈：,大郭，大郭，大郭，大郭，你搁哪呢？,主持人：,大妈大妈，等等，我们这是录制节目呢，你这是干嘛呢？,大妈：,我知道你们是录制节目呢，这不是那个什么厨王争霸赛吗。,主持人：,是。,大妈：,我来找大郭，大郭。,主持人：,你找他干啥呀？,大妈：,我找，我给他这个。,主持人：,这是吃的吗，大妈。,大妈：,是。,主持人：,我知道了，大妈，你是不是想报名参加我们的比赛，你填报名表了吗。这样，下一届呀我们欢迎您。,大妈：,这姑娘咋这么有意思呢。中文台词网我报啥名啊，我就找大郭，你告诉我他在哪儿。,主持人：,大妈，你这个交给我啊，等会我给大郭。你别耽误我们工作好不好，你这样，你呀先到观众席坐一会儿，等会你就能见到大郭了，好不好。来，谢谢啊，谢谢。,大妈：,在哪儿呢？,主持人：,各位，不好意思啊，一点点录制当中的小插曲。, ",小品《厨王争霸》台词
"（民国初年）,（热河,·承德）,画外音：民国了，欢迎大家剪掉这封建的大辫子，没有剪掉辫子的人，都到这边排队剪辫子了。,戴天理：闺女，快看，那摊，这就是爹跟你常讲的热河的馄饨，香，饿吧。,店小二：馄饨来喽，客官您慢慢吃。,戴天理：得嘞，给您钱。,店小二：好嘞您哪。,戴天理：闺女，一会见着爷爷，你得想着叩头，听着吗？香吧，等会儿等会儿，我看看，好，吃吧。,画外音：民国了，欢迎大家剪掉这封建的大辫子。,戴天理：老师傅，您受累，剪完了辫子，帮我刮刮脸呗。,剪发师傅：好嘞。,戴天理：这一晃，十多年没回来了，我怕一会儿进了家门，给老爷子叩头，再给老爷子吓着。,剪发师傅：那我可下剪子了您。,戴天理：得嘞。,戴翰霆：不管你有千军还是万马，只要有我戴翰霆在，你们休想把皇上的宝贝运出避暑山庄。,民国官员,1：我们可是奉了民国政府的命令，拉这些文物去北京紫禁城，那要长期保存展览的，你这就是无理取闹，一会儿警察来了就治你的罪。,戴翰霆：屁话，你们这些乱臣贼子，你要拿不出带有皇印的通行令牌，你就别想从我戴翰霆的刀下过。,民国官员,2：龙营长，龙营长。,龙营长：什么事？,民国官员,1：送文物的队伍，在丽正门的门口让戴大刀给截了，他还打伤了咱们北京派来的接文物的官员，你看这，这。,龙营长：反了，早就该枪毙他。中文台词网这个戴大刀，我非崩了他不可，弟兄们，走。,戴天理：这位军爷，哪个戴大刀？,军官：还能有哪个，前清四品护卫统领戴大刀。,戴天理：你说戴翰霆？,军官：除了他还能有谁呀，非毙了他不可。,戴翰霆：尔等休得胡言，若再胡言，莫怪我姓戴的刀下无情。,官兵：闪开，闪开，都闪开，闪开，闪开。,戴翰霆：干什么？,龙营长：来呀，把戴翰霆给我抓起来。,戴翰霆：敢？我乃四品护卫统领，奉皇上之命镇守丽正门，谁胆敢上前一步，斩立决。,龙营长：动手。,戴翰霆：你们来吧。,龙营长：热河的父老乡亲你们听着，戴翰霆是复辟封建的走狗，经热河都统府批准，将其枪毙，以正视听。像这种复辟封建的走狗，他就必须让他游街示众，让老百姓看看他的下场，有喜欢看热闹的，到南菜园子去等，本营长将亲自监督，枪毙戴翰霆。,戴天理：慢着慢着慢着，各位爷，各位爷，求求你们，求求你们，这是我爹，求求你们，先把车先停一下，我跟我爹说两句话，谢谢各位，谢谢各位。爹。,戴翰霆：天理，天理，你活着呢。,戴天理：活着。,戴翰霆：行了，来吧，砍爷的头。",电视剧《打狗棍》台词剧本
